song_id,title,chart,play_style,rating,unlocked,note_count,radar_notes,radar_peak,radar_scratch,radar_soflan,radar_charge,radar_chord,source,id_resolution,updated_at
24001,焔極OVERKILL,SPH,SP,10,True,1118,0.8902,0.8857,0.7657,0,0,0.5719,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24001,焔極OVERKILL,SPA,SP,12,True,1901,1.5134,1.4736,1.2288,0,0,1.3641,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24002,RISING FIRE HAWK,SPN,SP,5,True,440,0.37,0.3571,0.049,0,0,0.046,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24002,RISING FIRE HAWK,SPH,SP,8,True,768,0.6459,0.5857,0.0551,0,0,0.3037,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24002,RISING FIRE HAWK,SPA,SP,11,True,1372,1.1539,1.0921,0.5453,0,0,1.1561,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24003,イザナミノナゲキ,SPN,SP,6,True,605,0.4955,0.4714,0.0537,0,0.064,0.2323,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24003,イザナミノナゲキ,SPH,SP,9,True,1007,0.8248,0.7285,0.2327,0,0.4,0.7308,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24003,イザナミノナゲキ,SPA,SP,12,True,1661,1.3605,1.2368,0.2745,0,1.0248,1.2955,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24004,AsiaN distractive,SPN,SP,5,True,606,0.4765,0.4285,0.212,0.3505,0,0.2855,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24004,AsiaN distractive,SPH,SP,8,True,911,0.7164,0.7142,0.2463,0.41,0,0.6575,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24004,AsiaN distractive,SPA,SP,11,True,1337,1.0514,1.0394,0.2635,0.5261,0,1.1809,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24005,Super Rush,SPN,SP,6,True,523,0.4059,0.3714,0.3732,0,0,0.04,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24005,Super Rush,SPH,SP,9,True,953,0.7396,0.7571,0.4523,0,0,0.6075,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24005,Super Rush,SPA,SP,12,True,1791,1.39,1.3552,0.9782,0,0.7075,1.5831,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24006,Rave Cannon,SPN,SP,5,True,538,0.4186,0.4142,0.3968,0,0.0328,0.1349,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24006,Rave Cannon,SPH,SP,9,True,946,0.736,0.7285,0.4931,0,0.1859,0.559,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24006,Rave Cannon,SPA,SP,12,True,1700,1.3227,1.1578,0.7426,0,1.0041,1.2821,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24007,Caterpillar,SPN,SP,6,False,617,0.4896,0.5,0.2312,0,0,0.23,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24007,Caterpillar,SPH,SP,10,False,1129,0.896,0.7714,0.4683,0,0,0.7157,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24007,Caterpillar,SPA,SP,12,True,1561,1.2388,1.1578,1.4859,0,0,1.2114,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24008,¡Viva!,SPN,SP,5,True,492,0.431,0.3857,0.1021,0,0.0437,0.1131,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24008,¡Viva!,SPH,SP,8,True,825,0.7228,0.6142,0.2553,0,0.0484,0.4468,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24008,¡Viva!,SPA,SP,10,True,1014,0.8884,0.8142,0.3638,0,0.3382,0.8799,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24008,¡Viva!,SPL,SP,11,True,1416,1.2407,1.1052,0.5873,0,0,1.3091,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24009,OOO,SPN,SP,3,True,349,0.2978,0.2571,0.0621,0,0,0.012,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24009,OOO,SPH,SP,7,True,737,0.629,0.5142,0.2363,0,0,0.4287,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24009,OOO,SPA,SP,10,True,1034,0.8825,0.7428,0.2363,0,0,0.8826,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24010,Mare Nectaris,SPN,SP,7,True,746,0.5821,0.5428,0.0852,0,0.0046,0.2743,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24010,Mare Nectaris,SPH,SP,11,True,1116,0.8709,0.9857,0.2217,0,0.0046,0.5797,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24010,Mare Nectaris,SPA,SP,12,True,2094,1.6316,1.8035,0.4491,0,0.0093,1.1951,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24011,冬椿 ft. Kanae Asaba,SPN,SP,5,True,482,0.3863,0.3714,0.2277,0,0,0.092,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24011,冬椿 ft. Kanae Asaba,SPH,SP,7,True,633,0.5073,0.4571,0.3562,0,0,0.1623,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24011,冬椿 ft. Kanae Asaba,SPA,SP,10,True,1146,0.9185,0.7857,0.5197,0,0,0.8287,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24011,冬椿 ft. Kanae Asaba,SPL,SP,11,True,1535,1.2302,1.0657,0.4671,0,0,1.1371,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24012,TOGAKUSHI,SPN,SP,5,True,526,0.434,0.4714,0.0961,0,0.25,0.0885,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24012,TOGAKUSHI,SPH,SP,10,True,987,0.8144,0.9,0.1863,0,1.2509,0.4583,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24012,TOGAKUSHI,SPA,SP,12,True,1343,1.1081,1.1578,0.2284,0,1.769,0.9707,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24013,SINOBUZ Fantasy,SPN,SP,6,True,522,0.4051,0.3714,0.4241,0,0,0.128,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24013,SINOBUZ Fantasy,SPH,SP,9,True,867,0.6729,0.7285,0.5994,0,0,0.4423,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24013,SINOBUZ Fantasy,SPA,SP,10,True,1228,0.9531,0.9571,0.622,0,0,0.9796,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24014,津軽雪,SPN,SP,7,True,784,0.5932,0.5,0.226,0,0.0609,0.1957,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24014,津軽雪,SPH,SP,10,True,1137,0.8603,0.8,0.248,0,0.0906,0.4858,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24014,津軽雪,SPA,SP,12,True,1953,1.4778,1.5,0.3693,0,0.25,1.4056,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24015,Modular Technology,SPN,SP,6,True,638,0.5644,0.4571,0.3287,0,0,0.1145,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24015,Modular Technology,SPH,SP,10,True,1006,0.8899,0.7428,0.5736,0,0,0.3168,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24015,Modular Technology,SPA,SP,11,True,1372,1.2137,1.0131,0.9087,0,0,0.8424,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24016,Honey Trap,SPN,SP,5,True,422,0.3363,0.3285,0.3484,0,0,0.04,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24016,Honey Trap,SPH,SP,8,True,822,0.6551,0.6,0.331,0,0,0.3337,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24016,Honey Trap,SPA,SP,11,True,1284,1.0234,0.9285,0.9117,0,0,1.0089,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24017,ROTTERDAM SHOGUN,SPN,SP,6,True,574,0.4911,0.4285,0.3117,0,0.0046,0.088,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24017,ROTTERDAM SHOGUN,SPH,SP,9,True,930,0.7957,0.6428,0.5361,0,0.325,0.5366,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24017,ROTTERDAM SHOGUN,SPA,SP,11,True,1299,1.1115,0.9714,0.8354,0,0.5703,1.0936,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24018,DORNWALD ～Junge～,SPN,SP,6,True,655,0.4969,0.4571,0.0221,0,0,0.1445,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24018,DORNWALD ～Junge～,SPH,SP,10,True,1163,0.8822,0.7285,0.0994,0,0,0.3039,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24018,DORNWALD ～Junge～,SPA,SP,12,True,1903,1.4436,1.4473,0.3869,0,0,1.1483,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24019,獅子霞麗ノ舞,SPN,SP,4,True,252,0.2079,0.2285,0.012,0,0.0984,0.034,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24019,獅子霞麗ノ舞,SPH,SP,6,True,550,0.4538,0.4285,0.0481,0,0.4009,0.1145,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24019,獅子霞麗ノ舞,SPA,SP,9,True,873,0.7204,0.6714,0.0901,0,0.8404,0.5405,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24020,ECHIDNA,SPN,SP,6,True,665,0.5415,0.6,0.172,0,0.3632,0.1417,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24020,ECHIDNA,SPH,SP,10,True,1111,0.9047,0.9285,0.3381,0,1.176,0.4293,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24020,ECHIDNA,SPA,SP,12,True,1775,1.4454,1.4736,0.5517,0,1.8375,1.2795,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24021,Quakes,SPN,SP,6,False,577,0.4894,0.5,0.2657,0,0.0203,0.2419,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24021,Quakes,SPH,SP,10,False,1080,0.9161,0.9714,0.4758,0,0.0265,0.679,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24021,Quakes,SPA,SP,12,True,1654,1.4029,1.5535,0.8404,0,0.757,1.1888,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24022,PAPAYAPA BASS,SPN,SP,5,True,397,0.3149,0.3285,0.1502,0,0,0.0939,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24022,PAPAYAPA BASS,SPH,SP,8,True,788,0.6251,0.5571,0.208,0,0,0.4458,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24022,PAPAYAPA BASS,SPA,SP,11,True,1428,1.1329,0.9857,0.4682,0,0,1.0799,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24023,焱影,SPN,SP,5,True,366,0.308,0.2714,0.6316,0,0,0.0179,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24023,焱影,SPH,SP,9,True,723,0.6085,0.5285,1.0749,0,0,0.2129,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24023,焱影,SPA,SP,12,True,1437,1.2096,0.9857,1.6538,0,0,1.0859,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24024,SAY BAY,SPN,SP,5,True,429,0.3547,0.3714,0.5121,0,0.1062,0.118,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24024,SAY BAY,SPH,SP,8,True,771,0.6376,0.7142,0.6567,0,0.1359,0.3261,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24024,SAY BAY,SPA,SP,12,True,1455,1.2033,1.171,1.2707,0,0.7506,1.1715,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24025,(This Is Not) The Angels,SPN,SP,4,True,309,0.2563,0.3,0.1692,1.1084,0,0.0719,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24025,(This Is Not) The Angels,SPH,SP,8,True,739,0.6131,0.5571,0.2659,1.5378,0,0.3389,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24025,(This Is Not) The Angels,SPA,SP,11,True,1364,1.1317,1.0131,0.4594,1.715,0,1.1321,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24026,Selfish Sweet,SPN,SP,3,True,327,0.2817,0.2571,0.069,0,0,0.012,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24026,Selfish Sweet,SPH,SP,5,True,493,0.4248,0.4714,0.1506,0,0,0.1401,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24026,Selfish Sweet,SPA,SP,9,True,877,0.7556,0.6857,0.4143,0,0,0.4752,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24027,Be A Star,SPN,SP,4,True,487,0.3944,0.3714,0.0708,0,0,0.11,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24027,Be A Star,SPH,SP,9,True,925,0.7492,0.6714,0.2006,0,0,0.6601,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24027,Be A Star,SPA,SP,11,True,1413,1.1445,1.0131,0.3422,0,0,1.216,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24028,Egret and Willow,SPN,SP,6,True,527,0.3943,0.3857,0.5233,0,0,0.164,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24028,Egret and Willow,SPH,SP,8,True,848,0.6345,0.6428,0.5778,0,0,0.5466,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24028,Egret and Willow,SPA,SP,11,True,1383,1.0348,1.0131,0.6378,0,0,1.1302,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24029,禍根,SPN,SP,5,True,411,0.3443,0.3285,0.0915,0,0,0.058,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24029,禍根,SPH,SP,9,True,704,0.5899,0.5857,0.1098,0,0,0.1635,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24029,禍根,SPA,SP,11,True,1336,1.1194,1.0921,0.2014,0,0,0.7915,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24030,Sarutobi Champion is 拙者,SPN,SP,6,True,503,0.4605,0.5285,0.14,0.1485,0,0.102,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24030,Sarutobi Champion is 拙者,SPH,SP,9,True,809,0.7407,0.6857,0.4002,0.3137,0,0.3167,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24030,Sarutobi Champion is 拙者,SPA,SP,11,True,1153,1.0556,1.3157,0.7337,0.5456,0,0.8183,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24031,次葉 -turn the page-,SPN,SP,4,True,427,0.3852,0.3428,0.184,0,0,0.042,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24031,次葉 -turn the page-,SPH,SP,8,True,716,0.6459,0.5428,0.2169,0,0.0328,0.3845,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24031,次葉 -turn the page-,SPA,SP,10,True,1003,0.9049,0.7428,0.3089,0,0.1515,0.7611,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24033,忍恋花,SPN,SP,5,True,515,0.479,0.4,0.3185,0,0,0.0985,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24033,忍恋花,SPH,SP,9,True,867,0.8064,0.7285,0.2575,0,0,0.4237,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24033,忍恋花,SPA,SP,11,True,1141,1.0613,1.0131,0.3253,0,0,0.9098,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24034,Go Ahead!!,SPN,SP,7,True,521,0.4132,0.7285,0.2947,0,0,0.1763,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24034,Go Ahead!!,SPH,SP,10,True,810,0.6424,0.8571,0.5085,0,0.2718,0.4554,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24034,Go Ahead!!,SPA,SP,12,True,1413,1.1207,1.8392,0.5779,0,0.96,1.1512,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24035,DISAPPEAR feat. koyomin,SPN,SP,4,False,372,0.298,0.3285,0.0992,0,0.1093,0.126,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24035,DISAPPEAR feat. koyomin,SPH,SP,9,False,954,0.7642,0.7,0.2509,0,0.1031,0.2725,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24035,DISAPPEAR feat. koyomin,SPA,SP,11,True,1497,1.1992,1.1842,0.8521,0,0.6457,1.0688,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24036,#MAGiCVLGiRL_TRVP_B3VTZ,SPN,SP,6,False,588,0.4702,0.4428,0.1689,0,0,0.06,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24036,#MAGiCVLGiRL_TRVP_B3VTZ,SPH,SP,9,False,991,0.7924,0.7714,0.2505,0,0,0.6959,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24036,#MAGiCVLGiRL_TRVP_B3VTZ,SPA,SP,12,True,1753,1.4018,1.2631,0.5651,0,0.675,1.3176,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24037,The Commanders,SPN,SP,5,True,486,0.3817,0.3571,0.1259,0,0,0.11,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24037,The Commanders,SPH,SP,8,True,764,0.6001,0.5285,0.1545,0,0,0.3571,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24037,The Commanders,SPA,SP,10,True,1227,0.9638,0.8285,0.3777,0,0,1.1096,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24038,Umbral,SPN,SP,3,True,311,0.2504,0.2857,0.1232,0,0,0.034,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24038,Umbral,SPH,SP,7,True,720,0.5798,0.5714,0.2112,0,0,0.3026,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24038,Umbral,SPA,SP,10,True,966,0.7779,0.7428,0.2346,0,0,0.4857,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24039,Steel Edge,SPN,SP,5,True,466,0.3702,0.3857,0.1736,0,0.15,0.0845,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24039,Steel Edge,SPH,SP,8,True,759,0.603,0.5714,0.162,0,0.5728,0.3679,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24039,Steel Edge,SPA,SP,12,True,1604,1.2744,1.0526,0.4167,0,1.491,1.3047,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24040,Music is The Answer,SPN,SP,4,True,403,0.3511,0.2857,0.2984,0,0,0.02,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24040,Music is The Answer,SPH,SP,8,True,726,0.6326,0.5857,0.438,0,0,0.2981,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24040,Music is The Answer,SPA,SP,10,True,977,0.8514,0.7857,0.6095,0,0,0.576,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24041,Amazing Mirage,SPN,SP,5,True,458,0.3717,0.3714,0.1655,0,0.0343,0.106,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24041,Amazing Mirage,SPH,SP,9,True,894,0.7256,0.6571,0.3016,0,0.1607,0.3399,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24041,Amazing Mirage,SPA,SP,11,True,1343,1.0901,1.0131,0.8693,0,0.0812,1.0305,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24041,Amazing Mirage,SPL,SP,12,True,1684,1.3668,1.2763,1.0479,0,0.1171,1.3799,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24042,Affection,SPN,SP,3,True,305,0.2525,0.2142,0.1266,0,0,0.012,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24042,Affection,SPH,SP,6,True,610,0.5051,0.4714,0.1085,0,0.2156,0.1385,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24042,Affection,SPA,SP,10,True,1054,0.8727,0.7857,0.2895,0,0.3843,0.2681,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24043,XINOBIKILL,SPN,SP,6,True,506,0.3976,0.4,0.0973,0,0.2062,0.074,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24043,XINOBIKILL,SPH,SP,9,True,910,0.7151,0.6857,0.2404,0,0.6453,0.3047,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24043,XINOBIKILL,SPA,SP,11,True,1475,1.1591,1,0.2347,0,1.3599,0.9313,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24044,FUZIN RIZIN,SPN,SP,5,True,609,0.4804,0.4285,0.1954,0,0,0.12,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24044,FUZIN RIZIN,SPH,SP,9,True,1008,0.7952,0.6714,0.3736,0,0,0.5874,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24044,FUZIN RIZIN,SPA,SP,12,True,1929,1.5214,1.2105,0.5345,0,0,1.5143,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24045,ディッシュウォッシャー◎彡おいわちゃん,SPN,SP,3,True,366,0.3171,0.3428,0.2335,0,0,0.038,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24045,ディッシュウォッシャー◎彡おいわちゃん,SPH,SP,7,True,736,0.6377,0.7571,0.3093,0,0,0.4449,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24045,ディッシュウォッシャー◎彡おいわちゃん,SPA,SP,11,True,1280,1.1091,1.0657,0.6502,0,0,1.1611,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24046,ちらちら・はらはら,SPN,SP,3,True,207,0.1623,0.1714,0.0628,0,0,0.01,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24046,ちらちら・はらはら,SPH,SP,5,True,475,0.3725,0.3857,0.0914,0,0,0.2457,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24046,ちらちら・はらはら,SPA,SP,7,True,715,0.5607,0.5571,0.1257,0,0,0.5201,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24047,Believe in you,SPN,SP,5,True,604,0.4748,0.4428,0.1145,0,0.1187,0.2275,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24047,Believe in you,SPH,SP,8,True,955,0.7507,0.6428,0.2634,0,0.1109,0.6752,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24047,Believe in you,SPA,SP,10,True,1226,0.9637,0.8857,0.355,0,0.2784,1.0775,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24048,Shoot'Em All,SPN,SP,3,True,404,0.2875,0.2857,0.0622,0,0,0.098,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24048,Shoot'Em All,SPH,SP,7,True,748,0.5323,0.5857,0.0829,0,0,0.2893,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24048,Shoot'Em All,SPA,SP,11,True,1264,0.8995,0.9714,0.5599,0,0,0.8923,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24050,GuNGNiR,SPN,SP,7,False,684,0.5084,0.4714,0.2545,0,0.0187,0.1489,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24050,GuNGNiR,SPH,SP,11,True,1397,1.0384,0.9571,0.4115,0,0.0421,0.2576,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24050,GuNGNiR,SPA,SP,12,True,2081,1.5459,1.421,0.9044,0,0.1046,1.2324,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24050,GuNGNiR,SPL,SP,12,True,2443,1.8098,1.7857,0.9639,0,0.1046,1.6598,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24051,HADES,SPN,SP,5,True,500,0.3957,0.3714,0.1614,0,0,0.1085,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24051,HADES,SPH,SP,9,True,950,0.7518,0.6857,0.3921,0,0,0.4151,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24051,HADES,SPA,SP,12,True,1601,1.2671,1.3815,1.123,0,0,1.2511,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24053,お命ちょうDAI！901娘,SPN,SP,5,True,490,0.4055,0.3714,0.1266,0,0,0.2565,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24053,お命ちょうDAI！901娘,SPH,SP,8,True,810,0.6704,0.5714,0.1386,0,0,0.6073,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24053,お命ちょうDAI！901娘,SPA,SP,10,True,1177,0.9741,0.8142,0.1266,0,0,0.8944,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24054,Beyond The Seven,SPN,SP,4,True,373,0.3015,0.4142,0.0942,0,0,0.046,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24054,Beyond The Seven,SPH,SP,7,True,671,0.5424,0.5428,0.159,0,0,0.2257,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24054,Beyond The Seven,SPA,SP,11,True,1375,1.1116,0.9714,0.3592,0,0,1.122,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24055,elemental bender feat. Kanae Asaba,SPN,SP,3,True,326,0.2643,0.2428,0.1949,0,0,0,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
24055,elemental bender feat. Kanae Asaba,SPH,SP,6,True,606,0.4914,0.4571,0.2481,0,0,0.0885,official_memory_cache,tracker_row_order_memory_songid,2026-03-15T08:52:21Z
